Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,Symbol
2024-10-11,226.5,228.35,226.29,228.24,31759200,0.0,0.0,AAPL
2024-10-10,227.98,228.44,226.12,226.72,28183500,0.0,0.0,AAPL
2024-10-09,228.48,228.69,223.79,224.19,33591100,0.0,0.0,AAPL
2024-10-08,224.72,224.93,222.22,223.26,31855700,0.0,0.0,AAPL
2024-10-07,220.66,224.64,220.3,223.46,39505400,0.0,0.0,AAPL
2024-10-04,225.75,226.94,223.09,226.84,37245100,0.0,0.0,AAPL
2024-10-03,224.62,225.76,222.29,224.1,34044200,0.0,0.0,AAPL
2024-10-02,225.73,226.32,221.99,224.84,32880600,0.0,0.0,AAPL
2025-10-01,15.55,15.82,15.33,15.62,485200,0.0,0.0,DOMO
2025-09-30,15.84,16.5,15.68,16.31,603000,0.0,0.0,DOMO
2025-09-29,16.35,17.01,16.12,16.54,872000,0.0,0.0,DOMO
2025-09-26,15.78,16.39,15.65,16.11,685500,0.0,0.0,DOMO
2025-09-25,16.16,16.21,15.69,16.0,947500,0.0,0.0,DOMO
2025-09-24,16.38,17.34,16.33,17.23,766000,0.0,0.0,DOMO
2025-09-23,17.13,18.35,17.12,18.33,686300,0.0,0.0,DOMO
2025-09-22,18.2,18.49,17.64,18.0,756900,0.0,0.0,DOMO
2025-09-19,18.06,18.08,17.59,17.81,1804900,0.0,0.0,DOMO
2025-09-18,17.75,17.9,17.29,17.49,558800,0.0,0.0,DOMO
2025-09-17,17.15,17.32,16.72,16.82,474400,0.0,0.0,DOMO
2025-09-16,16.87,17.39,16.66,17.36,590200,0.0,0.0,DOMO
2025-09-15,17.31,17.85,17.04,17.42,652300,0.0,0.0,DOMO
2025-09-12,17.01,17.21,16.66,16.89,839400,0.0,0.0,DOMO
2025-09-11,16.86,16.92,15.64,15.87,1198400,0.0,0.0,DOMO
2025-09-10,15.59,15.99,15.5,15.54,915300,0.0,0.0,DOMO
2025-09-09,15.5,15.61,15.05,15.14,1000700,0.0,0.0,DOMO
2025-09-08,15.07,15.24,14.62,14.62,575800,0.0,0.0,DOMO
2025-09-05,14.62,15.07,14.44,14.93,559800,0.0,0.0,DOMO
2025-09-04,14.66,14.87,14.22,14.4,651100,0.0,0.0,DOMO
2025-09-03,14.57,14.62,13.99,14.18,772100,0.0,0.0,DOMO
2025-09-02,14.21,14.58,13.85,14.18,1078200,0.0,0.0,DOMO
2025-08-29,14.68,15.52,13.88,15.33,1555300,0.0,0.0,DOMO
2025-08-28,15.32,16.29,15.0,15.0,2360600,0.0,0.0,DOMO
2025-08-27,17.57,17.88,16.68,17.1,1995200,0.0,0.0,DOMO
2025-08-26,16.11,17.1,15.28,15.31,1769300,0.0,0.0,DOMO
2025-08-25,13.84,14.23,13.84,14.09,362000,0.0,0.0,DOMO
2025-08-22,14.15,14.35,13.31,13.5,517500,0.0,0.0,DOMO
2025-08-21,13.54,13.72,13.48,13.54,347300,0.0,0.0,DOMO
2025-08-20,13.63,13.94,13.31,13.81,446200,0.0,0.0,DOMO
2025-08-19,13.86,14.88,13.74,14.82,373500,0.0,0.0,DOMO
2025-08-18,14.82,14.92,14.04,14.13,430000,0.0,0.0,DOMO
2025-08-15,14.12,14.58,14.07,14.19,377800,0.0,0.0,DOMO
2025-08-14,14.14,14.3,13.77,14.2,408100,0.0,0.0,DOMO
2025-08-13,14.4,14.82,14.08,14.7,459600,0.0,0.0,DOMO
2025-08-12,14.53,14.67,13.92,14.3,424700,0.0,0.0,DOMO
2025-08-11,14.35,16.22,14.34,15.93,998300,0.0,0.0,DOMO
2025-08-08,15.97,16.6,15.77,16.44,663000,0.0,0.0,DOMO
2025-08-07,16.34,16.62,15.57,16.42,742200,0.0,0.0,DOMO
2025-08-06,16.38,16.46,15.93,16.16,465200,0.0,0.0,DOMO
2025-08-05,16.3,16.95,16.22,16.86,741200,0.0,0.0,DOMO
2025-08-04,16.69,16.94,16.35,16.35,812000,0.0,0.0,DOMO
2025-08-01,16.11,16.46,15.52,16.28,1085600,0.0,0.0,DOMO
2025-07-31,16.46,16.78,16.08,16.6,519800,0.0,0.0,DOMO
2025-07-30,16.41,16.81,15.94,16.15,688300,0.0,0.0,DOMO
2025-07-29,16.06,16.22,15.6,16.22,494400,0.0,0.0,DOMO
2025-07-28,16.06,16.31,15.71,16.07,397800,0.0,0.0,DOMO
2025-07-25,15.96,16.28,15.9,16.13,397200,0.0,0.0,DOMO
2025-07-24,16.13,16.52,15.9,16.2,481800,0.0,0.0,DOMO
2025-07-23,16.13,16.16,15.51,15.79,867200,0.0,0.0,DOMO
2025-07-22,15.75,15.93,15.25,15.7,517500,0.0,0.0,DOMO
2025-07-21,15.81,16.57,15.7,16.46,918300,0.0,0.0,DOMO
2025-07-18,16.29,16.41,14.66,14.75,1362400,0.0,0.0,DOMO
2025-07-17,14.36,14.37,13.85,13.86,420300,0.0,0.0,DOMO
2025-07-16,13.83,14.36,13.6,14.02,601100,0.0,0.0,DOMO
2025-07-15,13.85,13.87,13.27,13.47,564200,0.0,0.0,DOMO
2025-07-14,13.44,13.88,13.41,13.7,489900,0.0,0.0,DOMO
2025-07-11,13.73,14.44,13.72,14.32,653300,0.0,0.0,DOMO
2025-07-10,14.43,15.04,14.42,14.93,586600,0.0,0.0,DOMO
2025-07-09,14.98,15.05,14.62,15.0,604600,0.0,0.0,DOMO
2025-07-08,14.94,15.42,14.53,15.22,650500,0.0,0.0,DOMO
2025-07-07,15.15,15.26,14.2,14.65,758400,0.0,0.0,DOMO
2025-07-03,14.83,15.09,14.52,14.66,492100,0.0,0.0,DOMO
2025-07-02,14.54,14.82,13.62,13.86,736800,0.0,0.0,DOMO
2025-07-01,13.98,14.14,13.54,13.85,623600,0.0,0.0,DOMO
2025-06-30,13.97,14.53,13.84,14.0,664400,0.0,0.0,DOMO
2025-06-27,13.91,14.25,13.59,14.24,960300,0.0,0.0,DOMO
2025-06-26,13.89,13.98,12.36,12.7,914700,0.0,0.0,DOMO
2025-06-25,12.69,13.69,12.64,13.44,701500,0.0,0.0,DOMO
2025-06-24,13.0,13.13,12.44,12.57,752400,0.0,0.0,DOMO
2025-06-23,12.16,12.78,11.97,12.61,655400,0.0,0.0,DOMO
2025-06-20,12.7,12.82,12.57,12.67,903900,0.0,0.0,DOMO
2025-06-18,12.63,13.21,12.58,13.19,595300,0.0,0.0,DOMO
2025-06-17,13.08,13.66,13.03,13.52,364000,0.0,0.0,DOMO
2025-06-16,13.71,13.75,12.86,13.05,634000,0.0,0.0,DOMO
2025-06-13,13.04,13.46,13.01,13.38,564700,0.0,0.0,DOMO
2025-06-12,13.69,14.05,13.43,13.63,527600,0.0,0.0,DOMO
2025-06-11,13.57,13.84,13.31,13.77,784600,0.0,0.0,DOMO
2025-06-10,13.75,14.5,13.65,14.09,597500,0.0,0.0,DOMO
2025-06-09,14.25,14.75,14.12,14.75,585000,0.0,0.0,DOMO
2025-06-06,14.63,14.83,14.09,14.29,723300,0.0,0.0,DOMO
2025-06-05,14.29,14.67,13.66,13.75,991800,0.0,0.0,DOMO
2025-06-04,13.68,13.8,12.99,13.28,1010300,0.0,0.0,DOMO
2025-06-03,13.38,13.43,12.65,13.17,966200,0.0,0.0,DOMO
2025-06-02,13.21,13.53,12.53,12.68,1381600,0.0,0.0,DOMO
2025-05-30,12.7,12.73,12.33,12.64,912300,0.0,0.0,DOMO
2025-05-29,12.62,12.94,12.36,12.92,907800,0.0,0.0,DOMO
2025-05-28,12.79,13.28,12.67,13.01,1070400,0.0,0.0,DOMO
2025-05-27,12.88,13.0,11.29,11.6,1596100,0.0,0.0,DOMO
2025-05-23,11.35,11.68,10.69,10.8,1530900,0.0,0.0,DOMO
2025-05-22,10.85,11.63,9.16,9.21,4424900,0.0,0.0,DOMO
2025-05-21,8.55,8.81,8.4,8.49,504900,0.0,0.0,DOMO
2025-05-20,8.55,8.76,8.49,8.76,269900,0.0,0.0,DOMO
2025-05-19,8.71,8.86,8.68,8.82,253300,0.0,0.0,DOMO
2025-05-16,8.97,9.05,8.68,8.73,285900,0.0,0.0,DOMO
2025-05-15,8.74,8.74,8.4,8.53,217500,0.0,0.0,DOMO
2025-05-14,8.58,8.84,8.45,8.6,390000,0.0,0.0,DOMO
2025-05-13,8.63,9.05,8.56,8.7,411300,0.0,0.0,DOMO
2025-05-12,8.64,8.66,8.31,8.42,282000,0.0,0.0,DOMO
2025-05-09,8.19,8.42,8.14,8.24,209900,0.0,0.0,DOMO
2025-05-08,8.23,8.27,7.72,7.79,276300,0.0,0.0,DOMO
2025-05-07,7.72,7.73,7.45,7.55,193700,0.0,0.0,DOMO
2025-05-06,7.52,7.65,7.41,7.6,309100,0.0,0.0,DOMO
2025-05-05,7.72,7.97,7.69,7.73,176900,0.0,0.0,DOMO
2025-05-02,7.77,7.8,7.59,7.63,237900,0.0,0.0,DOMO
2025-05-01,7.53,7.65,7.44,7.55,188200,0.0,0.0,DOMO
2025-04-30,7.43,7.49,7.22,7.37,193800,0.0,0.0,DOMO
2025-04-29,7.57,7.66,7.49,7.57,192500,0.0,0.0,DOMO
